"Ticket","Familia"
"013813/T-2","TACONES"
"015976/T-2","TACONES"
"015962/T-2","TACONES"
"014318/T-2","TACONES"
"014548/T-2","TACONES"
"016372/T-2","TACONES"
"016368/T-2","TACONES"
"015517/T-2","TACONES"
"012058/T-2","TACONES"
"016348/T-2","TACONES"
"015693/T-2","TACONES"
"015104/T-2","TACONES"
"015091/T-2","TACONES"
"012979/T-2","TACONES"
"011759/T-2","TACONES"
"012242/T-2","TACONES"
"014853/T-2","TACONES"
"016705/T-2","TACONES"
"014374/T-2","TACONES"
"015202/T-2","TACONES"
"014361/T-2","TACONES"
"015174/T-2","TACONES"
"016182/T-2","TACONES"
"016176/T-2","TACONES"
"011329/T-2","TACONES"
"011558/T-2","TACONES"
"012802/T-2","TACONES"
"016097/T-2","TACONES"
"017162/T-2","TACONES"
"012660/T-2","TACONES"
"015762/T-2","TACONES"
"011638/T-2","TACONES"
"013098/T-2","TACONES"
"011140/T-2","TACONES"
"013087/T-2","TACONES"
"016192/T-2","TACONES"
"011862/T-2","TACONES"
"014046/T-2","TACONES"
"012088/T-2","TACONES"
"016175/T-2","TACONES"
"014949/T-2","TACONES"
"012591/T-2","TACONES"
"014018/T-2","TACONES"
"014722/T-2","TACONES"
"013999/T-2","TACONES"
"011773/T-2","TACONES"
"016535/T-2","TACONES"
"011742/T-2","TACONES"
"016515/T-2","TACONES"
"015439/T-2","TACONES"
"015434/T-2","TACONES"
"015244/T-2","TACONES"
"015223/T-2","TACONES"
"015807/T-2","TACONES"
"013160/T-2","TACONES"
"015203/T-2","TACONES"
"015202/T-2","TACONES"
"015200/T-2","TACONES"
"015775/T-2","TACONES"
"016644/T-2","TACONES"
"013805/T-2","TACONES"
"011606/T-2","TACONES"
"013497/T-2","TACONES"
"015719/T-2","TACONES"
"013029/T-2","TACONES"
"016339/T-2","TACONES"
"011531/T-2","TACONES"
"015687/T-2","TACONES"
"013925/T-2","TACONES"
"016302/T-2","TACONES"
"017360/T-2","TACONES"
"015629/T-2","TACONES"
"015623/T-2","TACONES"
"015036/T-2","TACONES"
"012927/T-2","TACONES"
"014377/T-2","TACONES"
"015608/T-2","TACONES"
"017301/T-2","TACONES"
"012901/T-2","TACONES"
"013568/T-2","TACONES"
"015001/T-2","TACONES"
"017275/T-2","TACONES"
"012113/T-2","TACONES"
"014319/T-2","TACONES"
"014922/T-2","TACONES"
"015502/T-2","TACONES"
"016752/T-2","TACONES"
"011298/T-2","TACONES"
"017181/T-2","TACONES"
"015685/T-2","TACONES"
"011778/T-2","TACONES"
"011279/T-2","TACONES"
"011280/T-2","TACONES"
"011235/T-2","TACONES"
"015419/T-2","TACONES"
"016034/T-2","TACONES"
"011193/T-2","TACONES"
"016677/T-2","TACONES"
"013328/T-2","TACONES"
"012659/T-2","TACONES"
"016902/T-2","TACONES"
"013306/T-2","TACONES"
"015345/T-2","TACONES"
"013239/T-2","TACONES"
"016757/T-2","TACONES"
"014909/T-2","TACONES"
"011792/T-2","TACONES"
"013956/T-2","TACONES"
"016539/T-2","TACONES"
"014663/T-2","TACONES"
"016958/T-2","TACONES"
"012724/T-2","TACONES"
"013199/T-2","TACONES"
"015243/T-2","TACONES"
"016948/T-2","TACONES"
"014410/T-2","TACONES"
"016943/T-2","TACONES"
"015228/T-2","TACONES"
"011703/T-2","TACONES"
"011703/T-2","TACONES"
"013149/T-2","TACONES"
"012420/T-2","TACONES"
"015203/T-2","TACONES"
"016910/T-2","TACONES"
"015200/T-2","TACONES"
"011662/T-2","TACONES"
"013109/T-2","TACONES"
"016426/T-2","TACONES"
"013759/T-2","TACONES"
"016841/T-2","TACONES"
"013693/T-2","TACONES"
"016705/T-2","TACONES"
"015637/T-2","TACONES"
"017349/T-2","TACONES"
"015051/T-2","TACONES"
"012922/T-2","TACONES"
"012152/T-2","TACONES"
"015010/T-2","TACONES"
"012887/T-2","TACONES"
"013533/T-2","TACONES"
"012094/T-2","TACONES"
"014296/T-2","TACONES"
"012820/T-2","TACONES"
"013482/T-2","TACONES"
"016761/T-2","TACONES"
"012757/T-2","TACONES"
"014875/T-2","TACONES"
"014866/T-2","TACONES"
"016719/T-2","TACONES"
"015434/T-2","TACONES"
"011240/T-2","TACONES"
"013633/T-2","TACONES"
"014409/T-2","TACONES"
"016689/T-2","TACONES"
"011947/T-2","TACONES"
"016033/T-2","TACONES"
"014793/T-2","TACONES"
"014785/T-2","TACONES"
"013313/T-2","TACONES"
"011876/T-2","TACONES"
"016603/T-2","TACONES"
"016603/T-2","TACONES"
"011105/T-2","TACONES"
"015912/T-2","TACONES"
"016570/T-2","TACONES"
"013976/T-2","TACONES"
"015891/T-2","TACONES"
"015872/T-2","TACONES"
"016081/T-2","TACONES"
"015832/T-2","TACONES"
"013858/T-2","TACONES"
"016440/T-2","TACONES"
"012432/T-2","TACONES"
"013141/T-2","TACONES"
"014579/T-2","TACONES"
"013767/T-2","TACONES"
"016341/T-2","TACONES"
"014482/T-2","TACONES"
"011534/T-2","TACONES"
"013012/T-2","TACONES"
"014442/T-2","TACONES"
"017163/T-2","TACONES"
"012227/T-2","TACONES"
"016285/T-2","TACONES"
"013638/T-2","TACONES"
"016069/T-2","TACONES"
"016273/T-2","TACONES"
"017324/T-2","TACONES"
"017289/T-2","TACONES"
"012138/T-2","TACONES"
"016217/T-2","TACONES"
"015559/T-2","TACONES"
"014059/T-2","TACONES"
"016191/T-2","TACONES"
"017252/T-2","TACONES"
"012093/T-2","TACONES"
"014525/T-2","TACONES"
"012070/T-2","TACONES"
"013475/T-2","TACONES"
"012802/T-2","TACONES"
"017183/T-2","TACONES"
"015466/T-2","TACONES"
"016099/T-2","TACONES"
"012001/T-2","TACONES"
"014867/T-2","TACONES"
"014185/T-2","TACONES"
"016060/T-2","TACONES"
"015409/T-2","TACONES"
"016045/T-2","TACONES"
"016683/T-2","TACONES"
"014095/T-2","TACONES"
"011158/T-2","TACONES"
"012624/T-2","TACONES"
"011876/T-2","TACONES"
"016605/T-2","TACONES"
"011830/T-2","TACONES"
"017020/T-2","TACONES"
"016834/T-2","TACONES"
"014709/T-2","TACONES"
"013991/T-2","TACONES"
"013985/T-2","TACONES"
"013985/T-2","TACONES"
"011790/T-2","TACONES"
"011758/T-2","TACONES"
"016973/T-2","TACONES"
"011737/T-2","TACONES"
"011251/T-2","TACONES"
"013853/T-2","TACONES"
"016433/T-2","TACONES"
"015200/T-2","TACONES"
"015776/T-2","TACONES"
"016903/T-2","TACONES"
"013121/T-2","TACONES"
"015182/T-2","TACONES"
"016387/T-2","TACONES"
"016358/T-2","TACONES"
"012317/T-2","TACONES"
"011331/T-2","TACONES"
"013724/T-2","TACONES"
"015706/T-2","TACONES"
"011535/T-2","TACONES"
"015698/T-2","TACONES"
"013692/T-2","TACONES"
"014667/T-2","TACONES"
"017351/T-2","TACONES"
"015054/T-2","TACONES"
"012923/T-2","TACONES"
"016260/T-2","TACONES"
"015613/T-2","TACONES"
"011440/T-2","TACONES"
"013550/T-2","TACONES"
"014305/T-2","TACONES"
"013504/T-2","TACONES"
"011362/T-2","TACONES"
"015518/T-2","TACONES"
"013489/T-2","TACONES"
"016773/T-2","TACONES"
"012040/T-2","TACONES"
"011305/T-2","TACONES"
"015483/T-2","TACONES"
"017181/T-2","TACONES"
"016096/T-2","TACONES"
"014190/T-2","TACONES"
"015415/T-2","TACONES"
"016260/T-2","TACONES"
"015381/T-2","TACONES"
"013313/T-2","TACONES"
"011133/T-2","TACONES"
"016619/T-2","TACONES"
"013280/T-2","TACONES"
"015345/T-2","TACONES"
"011115/T-2","TACONES"
"016174/T-2","TACONES"
"017026/T-2","TACONES"
"015901/T-2","TACONES"
"013237/T-2","TACONES"
"015299/T-2","TACONES"
"011537/T-2","TACONES"
"016529/T-2","TACONES"
"015083/T-2","TACONES"
"011751/T-2","TACONES"
"016960/T-2","TACONES"
"014650/T-2","TACONES"
"016706/T-2","TACONES"
"012449/T-2","TACONES"
"013151/T-2","TACONES"
"014590/T-2","TACONES"
"013122/T-2","TACONES"
"016867/T-2","TACONES"
"011610/T-2","TACONES"
"013776/T-2","TACONES"
"016368/T-2","TACONES"
"013016/T-2","TACONES"
"016708/T-2","TACONES"
"014837/T-2","TACONES"
"016178/T-2","TACONES"
"014603/T-2","TACONES"
"014807/T-2","TACONES"
"016254/T-2","TACONES"
"012162/T-2","TACONES"
"016426/T-2","TACONES"
"014351/T-2","TACONES"
"014761/T-2","TACONES"
"011349/T-2","TACONES"
"013979/T-2","TACONES"
"016124/T-2","TACONES"
"017187/T-2","TACONES"
"016726/T-2","TACONES"
"014184/T-2","TACONES"
"016724/T-2","TACONES"
"014856/T-2","TACONES"
"016077/T-2","TACONES"
"014142/T-2","TACONES"
"015409/T-2","TACONES"
"013164/T-2","TACONES"
"015997/T-2","TACONES"
"011140/T-2","TACONES"
"013092/T-2","TACONES"
"016358/T-2","TACONES"
"015328/T-2","TACONES"
"011825/T-2","TACONES"
"011783/T-2","TACONES"
"014688/T-2","TACONES"
"015279/T-2","TACONES"
"016095/T-2","TACONES"
"011489/T-2","TACONES"
"016509/T-2","TACONES"
"016955/T-2","TACONES"
"017067/T-2","TACONES"
"015364/T-2","TACONES"
"012181/T-2","TACONES"
"014377/T-2","TACONES"
"011684/T-2","TACONES"
"013132/T-2","TACONES"
"013318/T-2","TACONES"
"012138/T-2","TACONES"
"014350/T-2","TACONES"
"016446/T-2","TACONES"
"012865/T-2","TACONES"
"013797/T-2","TACONES"
"016198/T-2","TACONES"
"015107/T-2","TACONES"
"013779/T-2","TACONES"
"014534/T-2","TACONES"
"016162/T-2","TACONES"
"011571/T-2","TACONES"
"011562/T-2","TACONES"
"017281/T-2","TACONES"
"011538/T-2","TACONES"
"016756/T-2","TACONES"
"012000/T-2","TACONES"
"014419/T-2","TACONES"
"011160/T-2","TACONES"
"017352/T-2","TACONES"
"014983/T-2","TACONES"
"017345/T-2","TACONES"
"012698/T-2","TACONES"
"011453/T-2","TACONES"
"015033/T-2","TACONES"
"016473/T-2","TACONES"
"015571/T-2","TACONES"
"013855/T-2","TACONES"
"013760/T-2","TACONES"
"011336/T-2","TACONES"
"014419/T-2","TACONES"
"015813/T-2","TACONES"
"011773/T-2","TACONES"
"016097/T-2","TACONES"
"015791/T-2","TACONES"
"016067/T-2","TACONES"
"013399/T-2","TACONES"
"011484/T-2","TACONES"
"016717/T-2","TACONES"
"015502/T-2","TACONES"
"011224/T-2","TACONES"
"011222/T-2","TACONES"
"016932/T-2","TACONES"
"016917/T-2","TACONES"
"014737/T-2","TACONES"
"015790/T-2","TACONES"
"016217/T-2","TACONES"
"015966/T-2","TACONES"
"013017/T-2","TACONES"
"016727/T-2","TACONES"
"016215/T-2","TACONES"
"016069/T-2","TACONES"
"016485/T-2","TACONES"
"013022/T-2","TACONES"
"015690/T-2","TACONES"
"015161/T-2","TACONES"
"015787/T-2","TACONES"
"013551/T-2","TACONES"
"015190/T-2","TACONES"
"015191/T-2","TACONES"
"017331/T-2","TACONES"
"016703/T-2","TACONES"
"017266/T-2","TACONES"
"015788/T-2","TACONES"
"016091/T-2","TACONES"
"017143/T-2","TACONES"
"012867/T-2","TACONES"
"015457/T-2","TACONES"
"015341/T-2","TACONES"
"016837/T-2","TACONES"
"011325/T-2","TACONES"
"016624/T-2","TACONES"
"015462/T-2","TACONES"
"017332/T-2","TACONES"
"015749/T-2","TACONES"
"016732/T-2","TACONES"
"013481/T-2","TACONES"
"016336/T-2","TACONES"
"013096/T-2","TACONES"
"017002/T-2","TACONES"
"015822/T-2","TACONES"
"015416/T-2","TACONES"
"016180/T-2","TACONES"
"015973/T-2","TACONES"
"015659/T-2","TACONES"
"011802/T-2","TACONES"
"011225/T-2","TACONES"
"011488/T-2","TACONES"
"016452/T-2","TACONES"
"012866/T-2","TACONES"
"015344/T-2","TACONES"
"014352/T-2","TACONES"
"015359/T-2","TACONES"
"014941/T-2","TACONES"
"013747/T-2","TACONES"
"011668/T-2","TACONES"
"016419/T-2","TACONES"
"017077/T-2","TENIS"
"013365/T-2","TENIS"
"017138/T-2","TENIS"
"011856/T-2","TENIS"
"017139/T-2","TENIS"
"017139/T-2","TENIS"
"017173/T-2","TENIS"
"017169/T-2","TENIS"
"011390/T-2","TENIS"
"017097/T-2","TENIS"
"017016/T-2","TENIS"
"016861/T-2","TENIS"
"017173/T-2","TENIS"
"011474/T-2","TENIS"
"012205/T-2","TENIS"
"012000/T-2","TENIS"
"012705/T-2","TENIS"
"017044/T-2","TENIS"
"012578/T-2","TENIS"
"016982/T-2","TENIS"
"012508/T-2","TENIS"
"016920/T-2","TENIS"
"016393/T-2","TENIS"
"016392/T-2","TENIS"
"016386/T-2","TENIS"
"016379/T-2","TENIS"
"016375/T-2","TENIS"
"016359/T-2","TENIS"
"016355/T-2","TENIS"
"016333/T-2","TENIS"
"016314/T-2","TENIS"
"016301/T-2","TENIS"
"016283/T-2","TENIS"
"012219/T-2","TENIS"
"016267/T-2","TENIS"
"016266/T-2","TENIS"
"012923/T-2","TENIS"
"016237/T-2","TENIS"
"016222/T-2","TENIS"
"016218/T-2","TENIS"
"016213/T-2","TENIS"
"016210/T-2","TENIS"
"016207/T-2","TENIS"
"016203/T-2","TENIS"
"016189/T-2","TENIS"
"016183/T-2","TENIS"
"016167/T-2","TENIS"
"016148/T-2","TENIS"
"016148/T-2","TENIS"
"012057/T-2","TENIS"
"016120/T-2","TENIS"
"016104/T-2","TENIS"
"016101/T-2","TENIS"
"016093/T-2","TENIS"
"016092/T-2","TENIS"
"016078/T-2","TENIS"
"016069/T-2","TENIS"
"016058/T-2","TENIS"
"016056/T-2","TENIS"
"016046/T-2","TENIS"
"016036/T-2","TENIS"
"016026/T-2","TENIS"
"016021/T-2","TENIS"
"016016/T-2","TENIS"
"016001/T-2","TENIS"
"015998/T-2","TENIS"
"015996/T-2","TENIS"
"015965/T-2","TENIS"
"015951/T-2","TENIS"
"015944/T-2","TENIS"
"015944/T-2","TENIS"
"015943/T-2","TENIS"
"015931/T-2","TENIS"
"015928/T-2","TENIS"
"015892/T-2","TENIS"
"015878/T-2","TENIS"
"015876/T-2","TENIS"
"011775/T-2","TENIS"
"015868/T-2","TENIS"
"011693/T-2","TENIS"
"015799/T-2","TENIS"
"015769/T-2","TENIS"
"011637/T-2","TENIS"
"016397/T-2","TENIS"
"015749/T-2","TENIS"
"015740/T-2","TENIS"
"015740/T-2","TENIS"
"015739/T-2","TENIS"
"015727/T-2","TENIS"
"015711/T-2","TENIS"
"015704/T-2","TENIS"
"015701/T-2","TENIS"
"015697/T-2","TENIS"
"015674/T-2","TENIS"
"015667/T-2","TENIS"
"016289/T-2","TENIS"
"015645/T-2","TENIS"
"015618/T-2","TENIS"
"016249/T-2","TENIS"
"015603/T-2","TENIS"
"016246/T-2","TENIS"
"015598/T-2","TENIS"
"015595/T-2","TENIS"
"015580/T-2","TENIS"
"015579/T-2","TENIS"
"015570/T-2","TENIS"
"015569/T-2","TENIS"
"015557/T-2","TENIS"
"015557/T-2","TENIS"
"015555/T-2","TENIS"
"015547/T-2","TENIS"
"015539/T-2","TENIS"
"015533/T-2","TENIS"
"015514/T-2","TENIS"
"015505/T-2","TENIS"
"015486/T-2","TENIS"
"015484/T-2","TENIS"
"015479/T-2","TENIS"
"015477/T-2","TENIS"
"015473/T-2","TENIS"
"015468/T-2","TENIS"
"015467/T-2","TENIS"
"015448/T-2","TENIS"
"015443/T-2","TENIS"
"015433/T-2","TENIS"
"015428/T-2","TENIS"
"015401/T-2","TENIS"
"015388/T-2","TENIS"
"015386/T-2","TENIS"
"015374/T-2","TENIS"
"015362/T-2","TENIS"
"015351/T-2","TENIS"
"015349/T-2","TENIS"
"015343/T-2","TENIS"
"017012/T-2","TENIS"
"017008/T-2","TENIS"
"015307/T-2","TENIS"
"015270/T-2","TENIS"
"016941/T-2","TENIS"
"015235/T-2","TENIS"
"015234/T-2","TENIS"
"016934/T-2","TENIS"
"015223/T-2","TENIS"
"015222/T-2","TENIS"
"015215/T-2","TENIS"
"015205/T-2","TENIS"
"015204/T-2","TENIS"
"016905/T-2","TENIS"
"015194/T-2","TENIS"
"015163/T-2","TENIS"
"015159/T-2","TENIS"
"015158/T-2","TENIS"
"015126/T-2","TENIS"
"015117/T-2","TENIS"
"015694/T-2","TENIS"
"015104/T-2","TENIS"
"015104/T-2","TENIS"
"015103/T-2","TENIS"
"015095/T-2","TENIS"
"015092/T-2","TENIS"
"015085/T-2","TENIS"
"015077/T-2","TENIS"
"015075/T-2","TENIS"
"015063/T-2","TENIS"
"015043/T-2","TENIS"
"015028/T-2","TENIS"
"015018/T-2","TENIS"
"014999/T-2","TENIS"
"014999/T-2","TENIS"
"014998/T-2","TENIS"
"014973/T-2","TENIS"
"014969/T-2","TENIS"
"014969/T-2","TENIS"
"014967/T-2","TENIS"
"014966/T-2","TENIS"
"014964/T-2","TENIS"
"014964/T-2","TENIS"
"014964/T-2","TENIS"
"014964/T-2","TENIS"
"014962/T-2","TENIS"
"015525/T-2","TENIS"
"014955/T-2","TENIS"
"014952/T-2","TENIS"
"014950/T-2","TENIS"
"014943/T-2","TENIS"
"014935/T-2","TENIS"
"015500/T-2","TENIS"
"014909/T-2","TENIS"
"014902/T-2","TENIS"
"014900/T-2","TENIS"
"014883/T-2","TENIS"
"014849/T-2","TENIS"
"014843/T-2","TENIS"
"014803/T-2","TENIS"
"014802/T-2","TENIS"
"014795/T-2","TENIS"
"014791/T-2","TENIS"
"014774/T-2","TENIS"
"014771/T-2","TENIS"
"015967/T-2","TENIS"
"014766/T-2","TENIS"
"014765/T-2","TENIS"
"014758/T-2","TENIS"
"014756/T-2","TENIS"
"014752/T-2","TENIS"
"014749/T-2","TENIS"
"014749/T-2","TENIS"
"014742/T-2","TENIS"
"014734/T-2","TENIS"
"014731/T-2","TENIS"
"014727/T-2","TENIS"
"014697/T-2","TENIS"
"014692/T-2","TENIS"
"014691/T-2","TENIS"
"014690/T-2","TENIS"
"014689/T-2","TENIS"
"015276/T-2","TENIS"
"014656/T-2","TENIS"
"014654/T-2","TENIS"
"014641/T-2","TENIS"
"014637/T-2","TENIS"
"014635/T-2","TENIS"
"014626/T-2","TENIS"
"014623/T-2","TENIS"
"014619/T-2","TENIS"
"014615/T-2","TENIS"
"014594/T-2","TENIS"
"014585/T-2","TENIS"
"014582/T-2","TENIS"
"014580/T-2","TENIS"
"016402/T-2","TENIS"
"014571/T-2","TENIS"
"014562/T-2","TENIS"
"014556/T-2","TENIS"
"014555/T-2","TENIS"
"014554/T-2","TENIS"
"014538/T-2","TENIS"
"014533/T-2","TENIS"
"012342/T-2","TENIS"
"014502/T-2","TENIS"
"014502/T-2","TENIS"
"014500/T-2","TENIS"
"014500/T-2","TENIS"
"016343/T-2","TENIS"
"014486/T-2","TENIS"
"014474/T-2","TENIS"
"014469/T-2","TENIS"
"014468/T-2","TENIS"
"014462/T-2","TENIS"
"014462/T-2","TENIS"
"014454/T-2","TENIS"
"014452/T-2","TENIS"
"014450/T-2","TENIS"
"014445/T-2","TENIS"
"016308/T-2","TENIS"
"016305/T-2","TENIS"
"014433/T-2","TENIS"
"014429/T-2","TENIS"
"016275/T-2","TENIS"
"016263/T-2","TENIS"
"016257/T-2","TENIS"
"016256/T-2","TENIS"
"015017/T-2","TENIS"
"016243/T-2","TENIS"
"016242/T-2","TENIS"
"014360/T-2","TENIS"
"014355/T-2","TENIS"
"014334/T-2","TENIS"
"014330/T-2","TENIS"
"014316/T-2","TENIS"
"016177/T-2","TENIS"
"016174/T-2","TENIS"
"016173/T-2","TENIS"
"014957/T-2","TENIS"
"016170/T-2","TENIS"
"016159/T-2","TENIS"
"014258/T-2","TENIS"
"016127/T-2","TENIS"
"016114/T-2","TENIS"
"014226/T-2","TENIS"
"016072/T-2","TENIS"
"014164/T-2","TENIS"
"016057/T-2","TENIS"
"014153/T-2","TENIS"
"014153/T-2","TENIS"
"014149/T-2","TENIS"
"014146/T-2","TENIS"
"014139/T-2","TENIS"
"014135/T-2","TENIS"
"014117/T-2","TENIS"
"014112/T-2","TENIS"
"014100/T-2","TENIS"
"014097/T-2","TENIS"
"014094/T-2","TENIS"
"014093/T-2","TENIS"
"014092/T-2","TENIS"
"014082/T-2","TENIS"
"015975/T-2","TENIS"
"014075/T-2","TENIS"
"014067/T-2","TENIS"
"014053/T-2","TENIS"
"015949/T-2","TENIS"
"014044/T-2","TENIS"
"014041/T-2","TENIS"
"014023/T-2","TENIS"
"015926/T-2","TENIS"
"014013/T-2","TENIS"
"014003/T-2","TENIS"
"014713/T-2","TENIS"
"014710/T-2","TENIS"
"015896/T-2","TENIS"
"013957/T-2","TENIS"
"013956/T-2","TENIS"
"013945/T-2","TENIS"
"013926/T-2","TENIS"
"013921/T-2","TENIS"
"015853/T-2","TENIS"
"015852/T-2","TENIS"
"013905/T-2","TENIS"
"015849/T-2","TENIS"
"015844/T-2","TENIS"
"015844/T-2","TENIS"
"013886/T-2","TENIS"
"013885/T-2","TENIS"
"013879/T-2","TENIS"
"015834/T-2","TENIS"
"013869/T-2","TENIS"
"014622/T-2","TENIS"
"013864/T-2","TENIS"
"013846/T-2","TENIS"
"015802/T-2","TENIS"
"013843/T-2","TENIS"
"013839/T-2","TENIS"
"013837/T-2","TENIS"
"012414/T-2","TENIS"
"013831/T-2","TENIS"
"013828/T-2","TENIS"
"014584/T-2","TENIS"
"015774/T-2","TENIS"
"013816/T-2","TENIS"
"014572/T-2","TENIS"
"013792/T-2","TENIS"
"013783/T-2","TENIS"
"013780/T-2","TENIS"
"013775/T-2","TENIS"
"013761/T-2","TENIS"
"011589/T-2","TENIS"
"013749/T-2","TENIS"
"013741/T-2","TENIS"
"013740/T-2","TENIS"
"013737/T-2","TENIS"
"013729/T-2","TENIS"
"013728/T-2","TENIS"
"013722/T-2","TENIS"
"013717/T-2","TENIS"
"013709/T-2","TENIS"
"013700/T-2","TENIS"
"013699/T-2","TENIS"
"013684/T-2","TENIS"
"013682/T-2","TENIS"
"013676/T-2","TENIS"
"013675/T-2","TENIS"
"013668/T-2","TENIS"
"013662/T-2","TENIS"
"015664/T-2","TENIS"
"013644/T-2","TENIS"
"013640/T-2","TENIS"
"013640/T-2","TENIS"
"013631/T-2","TENIS"
"013629/T-2","TENIS"
"013629/T-2","TENIS"
"013628/T-2","TENIS"
"013623/T-2","TENIS"
"015626/T-2","TENIS"
"013609/T-2","TENIS"
"013602/T-2","TENIS"
"013598/T-2","TENIS"
"013588/T-2","TENIS"
"013585/T-2","TENIS"
"013584/T-2","TENIS"
"015594/T-2","TENIS"
"013563/T-2","TENIS"
"013562/T-2","TENIS"
"013561/T-2","TENIS"
"013560/T-2","TENIS"
"013556/T-2","TENIS"
"013556/T-2","TENIS"
"013523/T-2","TENIS"
"013502/T-2","TENIS"
"013496/T-2","TENIS"
"013494/T-2","TENIS"
"013493/T-2","TENIS"
"013492/T-2","TENIS"
"013480/T-2","TENIS"
"013480/T-2","TENIS"
"013474/T-2","TENIS"
"013465/T-2","TENIS"
"013465/T-2","TENIS"
"013454/T-2","TENIS"
"013451/T-2","TENIS"
"013446/T-2","TENIS"
"013440/T-2","TENIS"
"013434/T-2","TENIS"
"013431/T-2","TENIS"
"013430/T-2","TENIS"
"013430/T-2","TENIS"
"013425/T-2","TENIS"
"013416/T-2","TENIS"
"013410/T-2","TENIS"
"013406/T-2","TENIS"
"013403/T-2","TENIS"
"013396/T-2","TENIS"
"013395/T-2","TENIS"
"013387/T-2","TENIS"
"015427/T-2","TENIS"
"013382/T-2","TENIS"
"013380/T-2","TENIS"
"013377/T-2","TENIS"
"013367/T-2","TENIS"
"013366/T-2","TENIS"
"013359/T-2","TENIS"
"013355/T-2","TENIS"
"013352/T-2","TENIS"
"013351/T-2","TENIS"
"013350/T-2","TENIS"
"011197/T-2","TENIS"
"013330/T-2","TENIS"
"013324/T-2","TENIS"
"013323/T-2","TENIS"
"013317/T-2","TENIS"
"013305/T-2","TENIS"
"013285/T-2","TENIS"
"013284/T-2","TENIS"
"013284/T-2","TENIS"
"013275/T-2","TENIS"
"013261/T-2","TENIS"
"013255/T-2","TENIS"
"013250/T-2","TENIS"
"015318/T-2","TENIS"
"013248/T-2","TENIS"
"013247/T-2","TENIS"
"015315/T-2","TENIS"
"013245/T-2","TENIS"
"015297/T-2","TENIS"
"013230/T-2","TENIS"
"013229/T-2","TENIS"
"013227/T-2","TENIS"
"013222/T-2","TENIS"
"013220/T-2","TENIS"
"013215/T-2","TENIS"
"013204/T-2","TENIS"
"013203/T-2","TENIS"
"016959/T-2","TENIS"
"015249/T-2","TENIS"
"013195/T-2","TENIS"
"013194/T-2","TENIS"
"013187/T-2","TENIS"
"013185/T-2","TENIS"
"013181/T-2","TENIS"
"013172/T-2","TENIS"
"013168/T-2","TENIS"
"013161/T-2","TENIS"
"013160/T-2","TENIS"
"013158/T-2","TENIS"
"013155/T-2","TENIS"
"015205/T-2","TENIS"
"013148/T-2","TENIS"
"013147/T-2","TENIS"
"013146/T-2","TENIS"
"013142/T-2","TENIS"
"013142/T-2","TENIS"
"013140/T-2","TENIS"
"013132/T-2","TENIS"
"013116/T-2","TENIS"
"013100/T-2","TENIS"
"013098/T-2","TENIS"
"013092/T-2","TENIS"
"013084/T-2","TENIS"
"013083/T-2","TENIS"
"013083/T-2","TENIS"
"013079/T-2","TENIS"
"013078/T-2","TENIS"
"013072/T-2","TENIS"
"013070/T-2","TENIS"
"013057/T-2","TENIS"
"013047/T-2","TENIS"
"016832/T-2","TENIS"
"013036/T-2","TENIS"
"015129/T-2","TENIS"
"013024/T-2","TENIS"
"012997/T-2","TENIS"
"012996/T-2","TENIS"
"012990/T-2","TENIS"
"012990/T-2","TENIS"
"012981/T-2","TENIS"
"012980/T-2","TENIS"
"012980/T-2","TENIS"
"012977/T-2","TENIS"
"012975/T-2","TENIS"
"012970/T-2","TENIS"
"012970/T-2","TENIS"
"012968/T-2","TENIS"
"012961/T-2","TENIS"
"012941/T-2","TENIS"
"012922/T-2","TENIS"
"012917/T-2","TENIS"
"012916/T-2","TENIS"
"012916/T-2","TENIS"
"012900/T-2","TENIS"
"015007/T-2","TENIS"
"012890/T-2","TENIS"
"012888/T-2","TENIS"
"012884/T-2","TENIS"
"012881/T-2","TENIS"
"012877/T-2","TENIS"
"014980/T-2","TENIS"
"012863/T-2","TENIS"
"012861/T-2","TENIS"
"012859/T-2","TENIS"
"012856/T-2","TENIS"
"012853/T-2","TENIS"
"012851/T-2","TENIS"
"012849/T-2","TENIS"
"012844/T-2","TENIS"
"012842/T-2","TENIS"
"012840/T-2","TENIS"
"012831/T-2","TENIS"
"016794/T-2","TENIS"
"012820/T-2","TENIS"
"012818/T-2","TENIS"
"012816/T-2","TENIS"
"012816/T-2","TENIS"
"012812/T-2","TENIS"
"012810/T-2","TENIS"
"012809/T-2","TENIS"
"012807/T-2","TENIS"
"012797/T-2","TENIS"
"012793/T-2","TENIS"
"012792/T-2","TENIS"
"012790/T-2","TENIS"
"012784/T-2","TENIS"
"012781/T-2","TENIS"
"016739/T-2","TENIS"
"012736/T-2","TENIS"
"012735/T-2","TENIS"
"012716/T-2","TENIS"
"012715/T-2","TENIS"
"012687/T-2","TENIS"
"012685/T-2","TENIS"
"012681/T-2","TENIS"
"012670/T-2","TENIS"
"014798/T-2","TENIS"
"012655/T-2","TENIS"
"012647/T-2","TENIS"
"012645/T-2","TENIS"
"012627/T-2","TENIS"
"012627/T-2","TENIS"
"012625/T-2","TENIS"
"012625/T-2","TENIS"
"012611/T-2","TENIS"
"012604/T-2","TENIS"
"012597/T-2","TENIS"
"012596/T-2","TENIS"
"012582/T-2","TENIS"
"012582/T-2","TENIS"
"012577/T-2","TENIS"
"012566/T-2","TENIS"
"012558/T-2","TENIS"
